,Name,Question,Scores
923,yoimachigusa,Q188_3,5
924,yoimachigusa,Q189_1,4
925,yoimachigusa,Q189_2,3
926,yoimachigusa,Q189_3,4
927,yoimachigusa,Q190_1,2
928,yoimachigusa,Q190_2,2
929,yoimachigusa,Q190_3,4
930,yoimachigusa,Q191_1,6
931,yoimachigusa,Q191_2,6
932,yoimachigusa,Q191_3,4
933,yoimachigusa,Q192_1,6
934,yoimachigusa,Q192_2,6
935,yoimachigusa,Q192_3,5
936,yoimachigusa,Q193_1,2
937,yoimachigusa,Q193_2,4
938,yoimachigusa,Q193_3,4
939,yoimachigusa,Q194_1,3
940,yoimachigusa,Q194_2,2
941,yoimachigusa,Q194_3,4
942,yoimachigusa,Q195_1,6
943,yoimachigusa,Q195_2,6
944,yoimachigusa,Q195_3,2
945,yoimachigusa,Q196_1,5
946,yoimachigusa,Q196_2,3
947,yoimachigusa,Q196_3,4
948,yoimachigusa,Q197_1,3
949,yoimachigusa,Q197_2,5
950,yoimachigusa,Q197_3,2
951,yoimachigusa,Q198_1,1
952,yoimachigusa,Q198_2,4
953,yoimachigusa,Q198_3,4
954,yoimachigusa,Q199_1,5
955,yoimachigusa,Q199_2,3
956,yoimachigusa,Q199_3,4
957,yoimachigusa,Q200_1,7
958,yoimachigusa,Q200_2,6
959,yoimachigusa,Q200_3,4
960,a0508,Q1_1,5
961,a0508,Q1_2,5
962,a0508,Q1_3,3
963,a0508,Q2_1,5
964,a0508,Q2_2,5
965,a0508,Q2_3,4
966,a0508,Q3_1,5
967,a0508,Q3_2,5
968,a0508,Q3_3,4
969,a0508,Q4_1,4
970,a0508,Q4_2,4
971,a0508,Q4_3,5
972,a0508,Q5_1,5
973,a0508,Q5_2,5
974,a0508,Q5_3,4
975,a0508,Q6_1,5
976,a0508,Q6_2,6
977,a0508,Q6_3,4
978,a0508,Q7_1,4
979,a0508,Q7_2,5
980,a0508,Q7_3,4
981,a0508,Q8_1,5
982,a0508,Q8_2,6
983,a0508,Q8_3,4
984,a0508,Q9_1,5
985,a0508,Q9_2,6
986,a0508,Q9_3,4
987,a0508,Q10_1,5
988,a0508,Q10_2,5
989,a0508,Q10_3,4
990,a0508,Q11_1,6
991,a0508,Q11_2,6
992,a0508,Q11_3,4
993,a0508,Q12_1,5
994,a0508,Q12_2,6
995,a0508,Q12_3,4
996,a0508,Q13_1,5
997,a0508,Q13_2,5
998,a0508,Q13_3,4
999,a0508,Q14_1,5
1000,a0508,Q14_2,5
1001,a0508,Q14_3,4
1002,a0508,Q15_1,4
1003,a0508,Q15_2,5
1004,a0508,Q15_3,4
1005,a0508,Q16_1,5
1006,a0508,Q16_2,6
1007,a0508,Q16_3,4
1008,a0508,Q17_1,5
1009,a0508,Q17_2,5
1010,a0508,Q17_3,3
1011,a0508,Q18_1,5
1012,a0508,Q18_2,6
1013,a0508,Q18_3,4
1014,a0508,Q19_1,5
1015,a0508,Q19_2,6
1016,a0508,Q19_3,4
1017,a0508,Q20_1,4
1018,a0508,Q20_2,5
1019,a0508,Q20_3,4
1020,a0508,Q181_1,4
1021,a0508,Q181_2,6
1022,a0508,Q181_3,3
1023,a0508,Q182_1,5
1024,a0508,Q182_2,5
1025,a0508,Q182_3,4
1026,a0508,Q183_1,6
1027,a0508,Q183_2,6
1028,a0508,Q183_3,4
1029,a0508,Q184_1,5
1030,a0508,Q184_2,6
1031,a0508,Q184_3,4
1032,a0508,Q185_1,5
1033,a0508,Q185_2,6
1034,a0508,Q185_3,4
1035,a0508,Q186_1,3
1036,a0508,Q186_2,5
1037,a0508,Q186_3,4
1038,a0508,Q187_1,5
1039,a0508,Q187_2,4
1040,a0508,Q187_3,4
1041,a0508,Q188_1,5
1042,a0508,Q188_2,5
1043,a0508,Q188_3,4
1044,a0508,Q189_1,4
1045,a0508,Q189_2,5
1046,a0508,Q189_3,4
1047,a0508,Q190_1,4
1048,a0508,Q190_2,4
1049,a0508,Q190_3,4
1050,a0508,Q191_1,5
1051,a0508,Q191_2,6
1052,a0508,Q191_3,4
1053,a0508,Q192_1,5
1054,a0508,Q192_2,5
1055,a0508,Q192_3,4
1056,a0508,Q193_1,3
1057,a0508,Q193_2,6
1058,a0508,Q193_3,4
1059,a0508,Q194_1,4
1060,a0508,Q194_2,5
1061,a0508,Q194_3,4
1062,a0508,Q195_1,5
1063,a0508,Q195_2,6
1064,a0508,Q195_3,4
1065,a0508,Q196_1,3
1066,a0508,Q196_2,5
1067,a0508,Q196_3,4
1068,a0508,Q197_1,5
1069,a0508,Q197_2,5
1070,a0508,Q197_3,3
1071,a0508,Q198_1,4
1072,a0508,Q198_2,5
1073,a0508,Q198_3,4
1074,a0508,Q199_1,4
1075,a0508,Q199_2,3
1076,a0508,Q199_3,5
1077,a0508,Q200_1,5
1078,a0508,Q200_2,6
1079,a0508,Q200_3,5
1080,ma20020607 ,Q1_1,6
1081,ma20020607 ,Q1_2,6
1082,ma20020607 ,Q1_3,2
1083,ma20020607 ,Q2_1,4
1084,ma20020607 ,Q2_2,6
1085,ma20020607 ,Q2_3,3
1086,ma20020607 ,Q3_1,5
1087,ma20020607 ,Q3_2,5
1088,ma20020607 ,Q3_3,3
1089,ma20020607 ,Q4_1,5
1090,ma20020607 ,Q4_2,3
1091,ma20020607 ,Q4_3,6
1092,ma20020607 ,Q5_1,4
1093,ma20020607 ,Q5_2,5
1094,ma20020607 ,Q5_3,4
1095,ma20020607 ,Q6_1,5
1096,ma20020607 ,Q6_2,5
1097,ma20020607 ,Q6_3,2
1098,ma20020607 ,Q7_1,3
1099,ma20020607 ,Q7_2,4
1100,ma20020607 ,Q7_3,4
1101,ma20020607 ,Q8_1,4
1102,ma20020607 ,Q8_2,5
1103,ma20020607 ,Q8_3,4
1104,ma20020607 ,Q9_1,5
1105,ma20020607 ,Q9_2,5
1106,ma20020607 ,Q9_3,2
1107,ma20020607 ,Q10_1,6
1108,ma20020607 ,Q10_2,5
1109,ma20020607 ,Q10_3,4
1110,ma20020607 ,Q11_1,6
1111,ma20020607 ,Q11_2,6
1112,ma20020607 ,Q11_3,3
1113,ma20020607 ,Q12_1,6
1114,ma20020607 ,Q12_2,6
1115,ma20020607 ,Q12_3,5
1116,ma20020607 ,Q13_1,5
1117,ma20020607 ,Q13_2,5
1118,ma20020607 ,Q13_3,4
1119,ma20020607 ,Q14_1,5
1120,ma20020607 ,Q14_2,6
1121,ma20020607 ,Q14_3,2
1122,ma20020607 ,Q15_1,4
1123,ma20020607 ,Q15_2,5
1124,ma20020607 ,Q15_3,4
1125,ma20020607 ,Q16_1,5
1126,ma20020607 ,Q16_2,5
1127,ma20020607 ,Q16_3,3
1128,ma20020607 ,Q17_1,5
1129,ma20020607 ,Q17_2,6
1130,ma20020607 ,Q17_3,3
1131,ma20020607 ,Q18_1,5
1132,ma20020607 ,Q18_2,5
1133,ma20020607 ,Q18_3,4
1134,ma20020607 ,Q19_1,6
1135,ma20020607 ,Q19_2,6
1136,ma20020607 ,Q19_3,3
1137,ma20020607 ,Q20_1,4
1138,ma20020607 ,Q20_2,5
1139,ma20020607 ,Q20_3,3
1140,ma20020607 ,Q181_1,4
1141,ma20020607 ,Q181_2,6
1142,ma20020607 ,Q181_3,2
1143,ma20020607 ,Q182_1,5
1144,ma20020607 ,Q182_2,5
1145,ma20020607 ,Q182_3,3
1146,ma20020607 ,Q183_1,6
1147,ma20020607 ,Q183_2,6
1148,ma20020607 ,Q183_3,3
1149,ma20020607 ,Q184_1,5
1150,ma20020607 ,Q184_2,5
1151,ma20020607 ,Q184_3,5
1152,ma20020607 ,Q185_1,5
1153,ma20020607 ,Q185_2,6
1154,ma20020607 ,Q185_3,3
1155,ma20020607 ,Q186_1,4
1156,ma20020607 ,Q186_2,6
1157,ma20020607 ,Q186_3,2
1158,ma20020607 ,Q187_1,4
1159,ma20020607 ,Q187_2,5
1160,ma20020607 ,Q187_3,4
1161,ma20020607 ,Q188_1,6
1162,ma20020607 ,Q188_2,6
1163,ma20020607 ,Q188_3,3
1164,ma20020607 ,Q189_1,3
1165,ma20020607 ,Q189_2,5
1166,ma20020607 ,Q189_3,3
1167,ma20020607 ,Q190_1,3
1168,ma20020607 ,Q190_2,3
1169,ma20020607 ,Q190_3,4
1170,ma20020607 ,Q191_1,5
1171,ma20020607 ,Q191_2,5
1172,ma20020607 ,Q191_3,4
1173,ma20020607 ,Q192_1,5
1174,ma20020607 ,Q192_2,4
1175,ma20020607 ,Q192_3,5
1176,ma20020607 ,Q193_1,3
1177,ma20020607 ,Q193_2,5
1178,ma20020607 ,Q193_3,4
1179,ma20020607 ,Q194_1,3
1180,ma20020607 ,Q194_2,3
1181,ma20020607 ,Q194_3,5
1182,ma20020607 ,Q195_1,6
1183,ma20020607 ,Q195_2,6
1184,ma20020607 ,Q195_3,2
1185,ma20020607 ,Q196_1,4
1186,ma20020607 ,Q196_2,5
1187,ma20020607 ,Q196_3,4
1188,ma20020607 ,Q197_1,5
1189,ma20020607 ,Q197_2,6
1190,ma20020607 ,Q197_3,3
1191,ma20020607 ,Q198_1,3
1192,ma20020607 ,Q198_2,4
1193,ma20020607 ,Q198_3,4
1194,ma20020607 ,Q199_1,3
1195,ma20020607 ,Q199_2,4
1196,ma20020607 ,Q199_3,4
1197,ma20020607 ,Q200_1,5
1198,ma20020607 ,Q200_2,5
1199,ma20020607 ,Q200_3,4
1200,from201905,Q1_1,5
1201,from201905,Q1_2,6
1202,from201905,Q1_3,4
1203,from201905,Q2_1,4
1204,from201905,Q2_2,5
1205,from201905,Q2_3,4
1206,from201905,Q3_1,4
1207,from201905,Q3_2,5
1208,from201905,Q3_3,4
1209,from201905,Q4_1,5
1210,from201905,Q4_2,4
1211,from201905,Q4_3,5
1212,from201905,Q5_1,5
1213,from201905,Q5_2,4
1214,from201905,Q5_3,4
1215,from201905,Q6_1,4
1216,from201905,Q6_2,5
1217,from201905,Q6_3,4
1218,from201905,Q7_1,4
1219,from201905,Q7_2,6
1220,from201905,Q7_3,3
1221,from201905,Q8_1,5
1222,from201905,Q8_2,5
1223,from201905,Q8_3,3
1224,from201905,Q9_1,4
1225,from201905,Q9_2,6
1226,from201905,Q9_3,3
1227,from201905,Q10_1,5
1228,from201905,Q10_2,6
1229,from201905,Q10_3,4
1230,from201905,Q11_1,5
1231,from201905,Q11_2,5
1232,from201905,Q11_3,4
1233,from201905,Q12_1,5
1234,from201905,Q12_2,5
1235,from201905,Q12_3,4
1236,from201905,Q13_1,5
1237,from201905,Q13_2,5
1238,from201905,Q13_3,5
1239,from201905,Q14_1,6
1240,from201905,Q14_2,5
1241,from201905,Q14_3,4
1242,from201905,Q15_1,5
1243,from201905,Q15_2,5
1244,from201905,Q15_3,3
1245,from201905,Q16_1,6
1246,from201905,Q16_2,6
1247,from201905,Q16_3,3
1248,from201905,Q17_1,5
1249,from201905,Q17_2,6
1250,from201905,Q17_3,3
1251,from201905,Q18_1,4
1252,from201905,Q18_2,6
1253,from201905,Q18_3,4
1254,from201905,Q19_1,5
1255,from201905,Q19_2,5
1256,from201905,Q19_3,4
1257,from201905,Q20_1,4
1258,from201905,Q20_2,5
1259,from201905,Q20_3,3
1260,from201905,Q181_1,5
1261,from201905,Q181_2,6
1262,from201905,Q181_3,4
1263,from201905,Q182_1,5
1264,from201905,Q182_2,6
1265,from201905,Q182_3,4
1266,from201905,Q183_1,6
1267,from201905,Q183_2,6
1268,from201905,Q183_3,3
1269,from201905,Q184_1,5
1270,from201905,Q184_2,5
1271,from201905,Q184_3,4
1272,from201905,Q185_1,5
1273,from201905,Q185_2,5
1274,from201905,Q185_3,4
1275,from201905,Q186_1,5
1276,from201905,Q186_2,4
1277,from201905,Q186_3,5
1278,from201905,Q187_1,4
1279,from201905,Q187_2,5
1280,from201905,Q187_3,4
1281,from201905,Q188_1,6
1282,from201905,Q188_2,5
1283,from201905,Q188_3,4
1284,from201905,Q189_1,6
1285,from201905,Q189_2,5
1286,from201905,Q189_3,4
1287,from201905,Q190_1,5
1288,from201905,Q190_2,4
1289,from201905,Q190_3,4
1290,from201905,Q191_1,6
1291,from201905,Q191_2,6
1292,from201905,Q191_3,3
1293,from201905,Q192_1,5
1294,from201905,Q192_2,4
1295,from201905,Q192_3,4
1296,from201905,Q193_1,5
1297,from201905,Q193_2,4
1298,from201905,Q193_3,4
1299,from201905,Q194_1,4
1300,from201905,Q194_2,5
1301,from201905,Q194_3,4
1302,from201905,Q195_1,4
1303,from201905,Q195_2,6
1304,from201905,Q195_3,3
1305,from201905,Q196_1,3
1306,from201905,Q196_2,3
1307,from201905,Q196_3,4
1308,from201905,Q197_1,5
1309,from201905,Q197_2,5
1310,from201905,Q197_3,3
1311,from201905,Q198_1,2
1312,from201905,Q198_2,4
1313,from201905,Q198_3,4
1314,from201905,Q199_1,3
1315,from201905,Q199_2,4
1316,from201905,Q199_3,4
1317,from201905,Q200_1,5
1318,from201905,Q200_2,5
1319,from201905,Q200_3,4
1320,とんとん囃�,Q1_1,6
1321,とんとん囃�,Q1_2,6
1322,とんとん囃�,Q1_3,3
1323,とんとん囃�,Q2_1,7
1324,とんとん囃�,Q2_2,6
1325,とんとん囃�,Q2_3,4
1326,とんとん囃�,Q3_1,6
1327,とんとん囃�,Q3_2,6
1328,とんとん囃�,Q3_3,4
1329,とんとん囃�,Q4_1,7
1330,とんとん囃�,Q4_2,4
1331,とんとん囃�,Q4_3,6
1332,とんとん囃�,Q5_1,7
1333,とんとん囃�,Q5_2,7
1334,とんとん囃�,Q5_3,4
1335,とんとん囃�,Q6_1,6
1336,とんとん囃�,Q6_2,4
1337,とんとん囃�,Q6_3,4
1338,とんとん囃�,Q7_1,6
1339,とんとん囃�,Q7_2,7
1340,とんとん囃�,Q7_3,4
1341,とんとん囃�,Q8_1,7
1342,とんとん囃�,Q8_2,7
1343,とんとん囃�,Q8_3,3
1344,とんとん囃�,Q9_1,5
1345,とんとん囃�,Q9_2,7
1346,とんとん囃�,Q9_3,4
1347,とんとん囃�,Q10_1,7
1348,とんとん囃�,Q10_2,7
1349,とんとん囃�,Q10_3,5
1350,とんとん囃�,Q11_1,7
1351,とんとん囃�,Q11_2,7
1352,とんとん囃�,Q11_3,4
1353,とんとん囃�,Q12_1,7
1354,とんとん囃�,Q12_2,5
1355,とんとん囃�,Q12_3,5
1356,とんとん囃�,Q13_1,7
1357,とんとん囃�,Q13_2,7
1358,とんとん囃�,Q13_3,4
1359,とんとん囃�,Q14_1,7
1360,とんとん囃�,Q14_2,6
1361,とんとん囃�,Q14_3,6
1362,とんとん囃�,Q15_1,7
1363,とんとん囃�,Q15_2,7
1364,とんとん囃�,Q15_3,3
1365,とんとん囃�,Q16_1,6
1366,とんとん囃�,Q16_2,6
1367,とんとん囃�,Q16_3,4
1368,とんとん囃�,Q17_1,5
1369,とんとん囃�,Q17_2,6
1370,とんとん囃�,Q17_3,4
1371,とんとん囃�,Q18_1,5
1372,とんとん囃�,Q18_2,6
1373,とんとん囃�,Q18_3,4
1374,とんとん囃�,Q19_1,7
1375,とんとん囃�,Q19_2,7
1376,とんとん囃�,Q19_3,3
1377,とんとん囃�,Q20_1,5
1378,とんとん囃�,Q20_2,6
1379,とんとん囃�,Q20_3,3
1380,とんとん囃�,Q181_1,7
1381,とんとん囃�,Q181_2,7
1382,とんとん囃�,Q181_3,3
1383,とんとん囃�,Q182_1,5
1384,とんとん囃�,Q182_2,6
1385,とんとん囃�,Q182_3,4
1386,とんとん囃�,Q183_1,7
1387,とんとん囃�,Q183_2,7
1388,とんとん囃�,Q183_3,4
1389,とんとん囃�,Q184_1,7
1390,とんとん囃�,Q184_2,5
1391,とんとん囃�,Q184_3,4
1392,とんとん囃�,Q185_1,7
1393,とんとん囃�,Q185_2,2
1394,とんとん囃�,Q185_3,4
1395,とんとん囃�,Q186_1,5
1396,とんとん囃�,Q186_2,6
1397,とんとん囃�,Q186_3,4
1398,とんとん囃�,Q187_1,7
1399,とんとん囃�,Q187_2,6
1400,とんとん囃�,Q187_3,6
1401,とんとん囃�,Q188_1,7
1402,とんとん囃�,Q188_2,7
1403,とんとん囃�,Q188_3,4
1404,とんとん囃�,Q189_1,6
1405,とんとん囃�,Q189_2,5
1406,とんとん囃�,Q189_3,4
1407,とんとん囃�,Q190_1,5
1408,とんとん囃�,Q190_2,4
1409,とんとん囃�,Q190_3,4
1410,とんとん囃�,Q191_1,7
1411,とんとん囃�,Q191_2,6
1412,とんとん囃�,Q191_3,4
1413,とんとん囃�,Q192_1,7
1414,とんとん囃�,Q192_2,2
1415,とんとん囃�,Q192_3,3
1416,とんとん囃�,Q193_1,6
1417,とんとん囃�,Q193_2,3
1418,とんとん囃�,Q193_3,3
1419,とんとん囃�,Q194_1,5
1420,とんとん囃�,Q194_2,4
1421,とんとん囃�,Q194_3,4
1422,とんとん囃�,Q195_1,7
1423,とんとん囃�,Q195_2,3
1424,とんとん囃�,Q195_3,3
1425,とんとん囃�,Q196_1,4
1426,とんとん囃�,Q196_2,2
1427,とんとん囃�,Q196_3,4
1428,とんとん囃�,Q197_1,7
1429,とんとん囃�,Q197_2,7
1430,とんとん囃�,Q197_3,3
1431,とんとん囃�,Q198_1,5
1432,とんとん囃�,Q198_2,2
1433,とんとん囃�,Q198_3,3
1434,とんとん囃�,Q199_1,3
1435,とんとん囃�,Q199_2,3
1436,とんとん囃�,Q199_3,4
1437,とんとん囃�,Q200_1,3
1438,とんとん囃�,Q200_2,5
1439,とんとん囃�,Q200_3,3
1440,itu1,Q1_1,5
1441,itu1,Q1_2,6
1442,itu1,Q1_3,2
1443,itu1,Q2_1,3
1444,itu1,Q2_2,4
1445,itu1,Q2_3,4
1446,itu1,Q3_1,5
1447,itu1,Q3_2,5
1448,itu1,Q3_3,4
1449,itu1,Q4_1,6
1450,itu1,Q4_2,3
1451,itu1,Q4_3,6
1452,itu1,Q5_1,5
1453,itu1,Q5_2,5
1454,itu1,Q5_3,3
1455,itu1,Q6_1,5
1456,itu1,Q6_2,5
1457,itu1,Q6_3,2
1458,itu1,Q7_1,5
1459,itu1,Q7_2,5
1460,itu1,Q7_3,3
1461,itu1,Q8_1,5
1462,itu1,Q8_2,5
1463,itu1,Q8_3,4
1464,itu1,Q9_1,2
1465,itu1,Q9_2,6
1466,itu1,Q9_3,2
1467,itu1,Q10_1,6
1468,itu1,Q10_2,4
1469,itu1,Q10_3,4
1470,itu1,Q11_1,6
1471,itu1,Q11_2,6
1472,itu1,Q11_3,3
1473,itu1,Q12_1,5
1474,itu1,Q12_2,4
1475,itu1,Q12_3,4
1476,itu1,Q13_1,3
1477,itu1,Q13_2,6
1478,itu1,Q13_3,2
1479,itu1,Q14_1,6
1480,itu1,Q14_2,6
1481,itu1,Q14_3,4
1482,itu1,Q15_1,3
1483,itu1,Q15_2,6
1484,itu1,Q15_3,2
1485,itu1,Q16_1,5
1486,itu1,Q16_2,7
1487,itu1,Q16_3,3
1488,itu1,Q17_1,3
1489,itu1,Q17_2,6
1490,itu1,Q17_3,3
1491,itu1,Q18_1,2
1492,itu1,Q18_2,7
1493,itu1,Q18_3,2
1494,itu1,Q19_1,5
1495,itu1,Q19_2,5
1496,itu1,Q19_3,2
1497,itu1,Q20_1,2
1498,itu1,Q20_2,6
1499,itu1,Q20_3,3
1500,itu1,Q181_1,6
1501,itu1,Q181_2,6
1502,itu1,Q181_3,3
1503,itu1,Q182_1,3
1504,itu1,Q182_2,5
1505,itu1,Q182_3,3
1506,itu1,Q183_1,6
1507,itu1,Q183_2,5
1508,itu1,Q183_3,3
1509,itu1,Q184_1,6
1510,itu1,Q184_2,4
1511,itu1,Q184_3,4
1512,itu1,Q185_1,5
1513,itu1,Q185_2,5
1514,itu1,Q185_3,4
1515,itu1,Q186_1,5
1516,itu1,Q186_2,5
1517,itu1,Q186_3,3
1518,itu1,Q187_1,4
1519,itu1,Q187_2,4
1520,itu1,Q187_3,3
1521,itu1,Q188_1,6
1522,itu1,Q188_2,4
1523,itu1,Q188_3,6
1524,itu1,Q189_1,3
1525,itu1,Q189_2,7
1526,itu1,Q189_3,2
1527,itu1,Q190_1,5
1528,itu1,Q190_2,3
1529,itu1,Q190_3,6
1530,itu1,Q191_1,5
1531,itu1,Q191_2,4
1532,itu1,Q191_3,3
1533,itu1,Q192_1,6
1534,itu1,Q192_2,4
1535,itu1,Q192_3,4
1536,itu1,Q193_1,3
1537,itu1,Q193_2,4
1538,itu1,Q193_3,4
1539,itu1,Q194_1,3
1540,itu1,Q194_2,4
1541,itu1,Q194_3,3
1542,itu1,Q195_1,2
1543,itu1,Q195_2,5
1544,itu1,Q195_3,2
1545,itu1,Q196_1,3
1546,itu1,Q196_2,5
1547,itu1,Q196_3,3
1548,itu1,Q197_1,5
1549,itu1,Q197_2,5
1550,itu1,Q197_3,3
1551,itu1,Q198_1,3
1552,itu1,Q198_2,5
1553,itu1,Q198_3,3
1554,itu1,Q199_1,4
1555,itu1,Q199_2,3
1556,itu1,Q199_3,6
1557,itu1,Q200_1,6
1558,itu1,Q200_2,4
1559,itu1,Q200_3,4
1560,mirin036,Q1_1,5
1561,mirin036,Q1_2,7
1562,mirin036,Q1_3,2
1563,mirin036,Q2_1,5
1564,mirin036,Q2_2,6
1565,mirin036,Q2_3,3
1566,mirin036,Q3_1,5
1567,mirin036,Q3_2,6
1568,mirin036,Q3_3,4
1569,mirin036,Q4_1,6
1570,mirin036,Q4_2,3
1571,mirin036,Q4_3,5
1572,mirin036,Q5_1,3
1573,mirin036,Q5_2,6
1574,mirin036,Q5_3,3
1575,mirin036,Q6_1,5
1576,mirin036,Q6_2,6
1577,mirin036,Q6_3,4
1578,mirin036,Q7_1,6
1579,mirin036,Q7_2,6
1580,mirin036,Q7_3,4
1581,mirin036,Q8_1,5
1582,mirin036,Q8_2,6
1583,mirin036,Q8_3,4
1584,mirin036,Q9_1,6
1585,mirin036,Q9_2,7
1586,mirin036,Q9_3,4
1587,mirin036,Q10_1,6
1588,mirin036,Q10_2,6
1589,mirin036,Q10_3,4
1590,mirin036,Q11_1,7
1591,mirin036,Q11_2,7
1592,mirin036,Q11_3,4
1593,mirin036,Q12_1,5
1594,mirin036,Q12_2,6
1595,mirin036,Q12_3,4
1596,mirin036,Q13_1,7
1597,mirin036,Q13_2,7
1598,mirin036,Q13_3,3
1599,mirin036,Q14_1,6
1600,mirin036,Q14_2,7
1601,mirin036,Q14_3,4
1602,mirin036,Q15_1,5
1603,mirin036,Q15_2,6
1604,mirin036,Q15_3,4
1605,mirin036,Q16_1,6
1606,mirin036,Q16_2,6
1607,mirin036,Q16_3,4
1608,mirin036,Q17_1,4
1609,mirin036,Q17_2,5
1610,mirin036,Q17_3,2
1611,mirin036,Q18_1,5
1612,mirin036,Q18_2,6
1613,mirin036,Q18_3,3
1614,mirin036,Q19_1,6
1615,mirin036,Q19_2,6
1616,mirin036,Q19_3,4
1617,mirin036,Q20_1,5
1618,mirin036,Q20_2,6
1619,mirin036,Q20_3,4
1620,mirin036,Q181_1,5
1621,mirin036,Q181_2,7
1622,mirin036,Q181_3,2
1623,mirin036,Q182_1,5
1624,mirin036,Q182_2,5
1625,mirin036,Q182_3,4
1626,mirin036,Q183_1,7
1627,mirin036,Q183_2,7
1628,mirin036,Q183_3,2
1629,mirin036,Q184_1,6
1630,mirin036,Q184_2,6
1631,mirin036,Q184_3,4
1632,mirin036,Q185_1,6
1633,mirin036,Q185_2,3
1634,mirin036,Q185_3,4
1635,mirin036,Q186_1,5
1636,mirin036,Q186_2,2
1637,mirin036,Q186_3,4
1638,mirin036,Q187_1,5
1639,mirin036,Q187_2,5
1640,mirin036,Q187_3,5
1641,mirin036,Q188_1,7
1642,mirin036,Q188_2,7
1643,mirin036,Q188_3,4
1644,mirin036,Q189_1,3
1645,mirin036,Q189_2,4
1646,mirin036,Q189_3,4
1647,mirin036,Q190_1,5
1648,mirin036,Q190_2,3
1649,mirin036,Q190_3,3
1650,mirin036,Q191_1,5
1651,mirin036,Q191_2,6
1652,mirin036,Q191_3,3
1653,mirin036,Q192_1,5
1654,mirin036,Q192_2,4
1655,mirin036,Q192_3,4
1656,mirin036,Q193_1,4
1657,mirin036,Q193_2,2
1658,mirin036,Q193_3,3
1659,mirin036,Q194_1,4
1660,mirin036,Q194_2,4
1661,mirin036,Q194_3,4
1662,mirin036,Q195_1,7
1663,mirin036,Q195_2,7
1664,mirin036,Q195_3,3
1665,mirin036,Q196_1,4
1666,mirin036,Q196_2,5
1667,mirin036,Q196_3,3
1668,mirin036,Q197_1,4
1669,mirin036,Q197_2,5
1670,mirin036,Q197_3,4
1671,mirin036,Q198_1,2
1672,mirin036,Q198_2,2
1673,mirin036,Q198_3,2
1674,mirin036,Q199_1,4
1675,mirin036,Q199_2,4
1676,mirin036,Q199_3,4
1677,mirin036,Q200_1,7
1678,mirin036,Q200_2,7
1679,mirin036,Q200_3,4
1680,perimakko37,Q1_1,5
1681,perimakko37,Q1_2,7
1682,perimakko37,Q1_3,2
1683,perimakko37,Q2_1,7
1684,perimakko37,Q2_2,6
1685,perimakko37,Q2_3,6
1686,perimakko37,Q3_1,4
1687,perimakko37,Q3_2,6
1688,perimakko37,Q3_3,2
1689,perimakko37,Q4_1,4
1690,perimakko37,Q4_2,2
1691,perimakko37,Q4_3,5
1692,perimakko37,Q5_1,4
1693,perimakko37,Q5_2,5
1694,perimakko37,Q5_3,2
1695,perimakko37,Q6_1,4
1696,perimakko37,Q6_2,6
1697,perimakko37,Q6_3,4
1698,perimakko37,Q7_1,3
1699,perimakko37,Q7_2,5
1700,perimakko37,Q7_3,2
1701,perimakko37,Q8_1,4
1702,perimakko37,Q8_2,5
1703,perimakko37,Q8_3,3
1704,perimakko37,Q9_1,5
1705,perimakko37,Q9_2,5
1706,perimakko37,Q9_3,4
1707,perimakko37,Q10_1,5
1708,perimakko37,Q10_2,4
1709,perimakko37,Q10_3,5
1710,perimakko37,Q11_1,5
1711,perimakko37,Q11_2,6
1712,perimakko37,Q11_3,3
1713,perimakko37,Q12_1,5
1714,perimakko37,Q12_2,4
1715,perimakko37,Q12_3,3
1716,perimakko37,Q13_1,5
1717,perimakko37,Q13_2,6
1718,perimakko37,Q13_3,2
1719,perimakko37,Q14_1,6
1720,perimakko37,Q14_2,4
1721,perimakko37,Q14_3,5
1722,perimakko37,Q15_1,3
1723,perimakko37,Q15_2,5
1724,perimakko37,Q15_3,4
1725,perimakko37,Q16_1,6
1726,perimakko37,Q16_2,6
1727,perimakko37,Q16_3,3
1728,perimakko37,Q17_1,3
1729,perimakko37,Q17_2,5
1730,perimakko37,Q17_3,3
1731,perimakko37,Q18_1,5
1732,perimakko37,Q18_2,5
1733,perimakko37,Q18_3,3
1734,perimakko37,Q19_1,5
1735,perimakko37,Q19_2,6
1736,perimakko37,Q19_3,2
1737,perimakko37,Q20_1,3
1738,perimakko37,Q20_2,5
1739,perimakko37,Q20_3,2
1740,perimakko37,Q181_1,4
1741,perimakko37,Q181_2,7
1742,perimakko37,Q181_3,2
1743,perimakko37,Q182_1,5
1744,perimakko37,Q182_2,6
1745,perimakko37,Q182_3,3
1746,perimakko37,Q183_1,5
1747,perimakko37,Q183_2,6
1748,perimakko37,Q183_3,2
1749,perimakko37,Q184_1,5
1750,perimakko37,Q184_2,3
1751,perimakko37,Q184_3,3
1752,perimakko37,Q185_1,5
1753,perimakko37,Q185_2,5
1754,perimakko37,Q185_3,3
1755,perimakko37,Q186_1,2
1756,perimakko37,Q186_2,4
1757,perimakko37,Q186_3,4
1758,perimakko37,Q187_1,4
1759,perimakko37,Q187_2,3
1760,perimakko37,Q187_3,5
1761,perimakko37,Q188_1,5
1762,perimakko37,Q188_2,6
1763,perimakko37,Q188_3,3
1764,perimakko37,Q189_1,3
1765,perimakko37,Q189_2,6
1766,perimakko37,Q189_3,3
