,Name,Question,Scores
921,yoimachigusa,Q188_1,5
922,yoimachigusa,Q188_2,6
923,yoimachigusa,Q188_3,5
924,yoimachigusa,Q189_1,4
925,yoimachigusa,Q189_2,3
926,yoimachigusa,Q189_3,4
927,yoimachigusa,Q190_1,2
928,yoimachigusa,Q190_2,2
929,yoimachigusa,Q190_3,4
930,yoimachigusa,Q191_1,6
931,yoimachigusa,Q191_2,6
932,yoimachigusa,Q191_3,4
933,yoimachigusa,Q192_1,6
934,yoimachigusa,Q192_2,6
935,yoimachigusa,Q192_3,5
936,yoimachigusa,Q193_1,2
937,yoimachigusa,Q193_2,4
938,yoimachigusa,Q193_3,4
939,yoimachigusa,Q194_1,3
940,yoimachigusa,Q194_2,2
941,yoimachigusa,Q194_3,4
942,yoimachigusa,Q195_1,6
943,yoimachigusa,Q195_2,6
944,yoimachigusa,Q195_3,2
945,yoimachigusa,Q196_1,5
946,yoimachigusa,Q196_2,3
947,yoimachigusa,Q196_3,4
948,yoimachigusa,Q197_1,3
949,yoimachigusa,Q197_2,5
950,yoimachigusa,Q197_3,2
951,yoimachigusa,Q198_1,1
952,yoimachigusa,Q198_2,4
953,yoimachigusa,Q198_3,4
954,yoimachigusa,Q199_1,5
955,yoimachigusa,Q199_2,3
956,yoimachigusa,Q199_3,4
957,yoimachigusa,Q200_1,7
958,yoimachigusa,Q200_2,6
959,yoimachigusa,Q200_3,4
960,a0508,Q1_1,5
961,a0508,Q1_2,5
962,a0508,Q1_3,3
963,a0508,Q2_1,5
964,a0508,Q2_2,5
965,a0508,Q2_3,4
966,a0508,Q3_1,5
967,a0508,Q3_2,5
968,a0508,Q3_3,4
969,a0508,Q4_1,4
970,a0508,Q4_2,4
971,a0508,Q4_3,5
972,a0508,Q5_1,5
973,a0508,Q5_2,5
974,a0508,Q5_3,4
975,a0508,Q6_1,5
976,a0508,Q6_2,6
977,a0508,Q6_3,4
978,a0508,Q7_1,4
979,a0508,Q7_2,5
980,a0508,Q7_3,4
981,a0508,Q8_1,5
982,a0508,Q8_2,6
983,a0508,Q8_3,4
984,a0508,Q9_1,5
985,a0508,Q9_2,6
986,a0508,Q9_3,4
987,a0508,Q10_1,5
988,a0508,Q10_2,5
989,a0508,Q10_3,4
990,a0508,Q11_1,6
991,a0508,Q11_2,6
992,a0508,Q11_3,4
993,a0508,Q12_1,5
994,a0508,Q12_2,6
995,a0508,Q12_3,4
996,a0508,Q13_1,5
997,a0508,Q13_2,5
998,a0508,Q13_3,4
999,a0508,Q14_1,5
1000,a0508,Q14_2,5
1001,a0508,Q14_3,4
1002,a0508,Q15_1,4
1003,a0508,Q15_2,5
1004,a0508,Q15_3,4
1005,a0508,Q16_1,5
1006,a0508,Q16_2,6
1007,a0508,Q16_3,4
1008,a0508,Q17_1,5
1009,a0508,Q17_2,5
1010,a0508,Q17_3,3
1011,a0508,Q18_1,5
1012,a0508,Q18_2,6
1013,a0508,Q18_3,4
1014,a0508,Q19_1,5
1015,a0508,Q19_2,6
1016,a0508,Q19_3,4
1017,a0508,Q20_1,4
1018,a0508,Q20_2,5
1019,a0508,Q20_3,4
1020,a0508,Q181_1,4
1021,a0508,Q181_2,6
1022,a0508,Q181_3,3
1023,a0508,Q182_1,5
1024,a0508,Q182_2,5
1025,a0508,Q182_3,4
1026,a0508,Q183_1,6
1027,a0508,Q183_2,6
1028,a0508,Q183_3,4
1029,a0508,Q184_1,5
1030,a0508,Q184_2,6
1031,a0508,Q184_3,4
1032,a0508,Q185_1,5
1033,a0508,Q185_2,6
1034,a0508,Q185_3,4
1035,a0508,Q186_1,3
1036,a0508,Q186_2,5
1037,a0508,Q186_3,4
1038,a0508,Q187_1,5
1039,a0508,Q187_2,4
1040,a0508,Q187_3,4
1041,a0508,Q188_1,5
1042,a0508,Q188_2,5
1043,a0508,Q188_3,4
1044,a0508,Q189_1,4
1045,a0508,Q189_2,5
1046,a0508,Q189_3,4
1047,a0508,Q190_1,4
1048,a0508,Q190_2,4
1049,a0508,Q190_3,4
1050,a0508,Q191_1,5
1051,a0508,Q191_2,6
1052,a0508,Q191_3,4
1053,a0508,Q192_1,5
1054,a0508,Q192_2,5
1055,a0508,Q192_3,4
1056,a0508,Q193_1,3
1057,a0508,Q193_2,6
1058,a0508,Q193_3,4
1059,a0508,Q194_1,4
1060,a0508,Q194_2,5
1061,a0508,Q194_3,4
1062,a0508,Q195_1,5
1063,a0508,Q195_2,6
1064,a0508,Q195_3,4
1065,a0508,Q196_1,3
1066,a0508,Q196_2,5
1067,a0508,Q196_3,4
1068,a0508,Q197_1,5
1069,a0508,Q197_2,5
1070,a0508,Q197_3,3
1071,a0508,Q198_1,4
1072,a0508,Q198_2,5
1073,a0508,Q198_3,4
1074,a0508,Q199_1,4
1075,a0508,Q199_2,3
1076,a0508,Q199_3,5
1077,a0508,Q200_1,5
1078,a0508,Q200_2,6
1079,a0508,Q200_3,5
1080,Weetabix,Q1_1,3
1081,Weetabix,Q1_2,6
1082,Weetabix,Q1_3,2
1083,Weetabix,Q2_1,5
1084,Weetabix,Q2_2,6
1085,Weetabix,Q2_3,4
1086,Weetabix,Q3_1,5
1087,Weetabix,Q3_2,6
1088,Weetabix,Q3_3,4
1089,Weetabix,Q4_1,6
1090,Weetabix,Q4_2,6
1091,Weetabix,Q4_3,7
1092,Weetabix,Q5_1,7
1093,Weetabix,Q5_2,7
1094,Weetabix,Q5_3,5
1095,Weetabix,Q6_1,4
1096,Weetabix,Q6_2,6
1097,Weetabix,Q6_3,2
1098,Weetabix,Q7_1,5
1099,Weetabix,Q7_2,7
1100,Weetabix,Q7_3,3
1101,Weetabix,Q8_1,2
1102,Weetabix,Q8_2,7
1103,Weetabix,Q8_3,2
1104,Weetabix,Q9_1,4
1105,Weetabix,Q9_2,7
1106,Weetabix,Q9_3,2
1107,Weetabix,Q10_1,6
1108,Weetabix,Q10_2,7
1109,Weetabix,Q10_3,2
1110,Weetabix,Q11_1,7
1111,Weetabix,Q11_2,7
1112,Weetabix,Q11_3,1
1113,Weetabix,Q12_1,6
1114,Weetabix,Q12_2,6
1115,Weetabix,Q12_3,5
1116,Weetabix,Q13_1,7
1117,Weetabix,Q13_2,7
1118,Weetabix,Q13_3,3
1119,Weetabix,Q14_1,5
1120,Weetabix,Q14_2,7
1121,Weetabix,Q14_3,2
1122,Weetabix,Q15_1,4
1123,Weetabix,Q15_2,7
1124,Weetabix,Q15_3,3
1125,Weetabix,Q16_1,5
1126,Weetabix,Q16_2,7
1127,Weetabix,Q16_3,3
1128,Weetabix,Q17_1,4
1129,Weetabix,Q17_2,6
1130,Weetabix,Q17_3,2
1131,Weetabix,Q18_1,2
1132,Weetabix,Q18_2,7
1133,Weetabix,Q18_3,3
1134,Weetabix,Q19_1,7
1135,Weetabix,Q19_2,7
1136,Weetabix,Q19_3,1
1137,Weetabix,Q20_1,1
1138,Weetabix,Q20_2,7
1139,Weetabix,Q20_3,2
1140,Weetabix,Q181_1,3
1141,Weetabix,Q181_2,7
1142,Weetabix,Q181_3,2
1143,Weetabix,Q182_1,5
1144,Weetabix,Q182_2,6
1145,Weetabix,Q182_3,5
1146,Weetabix,Q183_1,7
1147,Weetabix,Q183_2,7
1148,Weetabix,Q183_3,1
1149,Weetabix,Q184_1,5
1150,Weetabix,Q184_2,6
1151,Weetabix,Q184_3,5
1152,Weetabix,Q185_1,7
1153,Weetabix,Q185_2,7
1154,Weetabix,Q185_3,5
1155,Weetabix,Q186_1,7
1156,Weetabix,Q186_2,5
1157,Weetabix,Q186_3,6
1158,Weetabix,Q187_1,6
1159,Weetabix,Q187_2,7
1160,Weetabix,Q187_3,4
1161,Weetabix,Q188_1,6
1162,Weetabix,Q188_2,7
1163,Weetabix,Q188_3,6
1164,Weetabix,Q189_1,2
1165,Weetabix,Q189_2,6
1166,Weetabix,Q189_3,3
1167,Weetabix,Q190_1,5
1168,Weetabix,Q190_2,3
1169,Weetabix,Q190_3,6
1170,Weetabix,Q191_1,7
1171,Weetabix,Q191_2,6
1172,Weetabix,Q191_3,2
1173,Weetabix,Q192_1,6
1174,Weetabix,Q192_2,5
1175,Weetabix,Q192_3,4
1176,Weetabix,Q193_1,2
1177,Weetabix,Q193_2,5
1178,Weetabix,Q193_3,6
1179,Weetabix,Q194_1,2
1180,Weetabix,Q194_2,4
1181,Weetabix,Q194_3,3
1182,Weetabix,Q195_1,7
1183,Weetabix,Q195_2,6
1184,Weetabix,Q195_3,1
1185,Weetabix,Q196_1,2
1186,Weetabix,Q196_2,6
1187,Weetabix,Q196_3,7
1188,Weetabix,Q197_1,4
1189,Weetabix,Q197_2,7
1190,Weetabix,Q197_3,3
1191,Weetabix,Q198_1,3
1192,Weetabix,Q198_2,7
1193,Weetabix,Q198_3,4
1194,Weetabix,Q199_1,4
1195,Weetabix,Q199_2,5
1196,Weetabix,Q199_3,6
1197,Weetabix,Q200_1,5
1198,Weetabix,Q200_2,7
1199,Weetabix,Q200_3,7
1200,ma20020607 ,Q1_1,6
1201,ma20020607 ,Q1_2,6
1202,ma20020607 ,Q1_3,2
1203,ma20020607 ,Q2_1,4
1204,ma20020607 ,Q2_2,6
1205,ma20020607 ,Q2_3,3
1206,ma20020607 ,Q3_1,5
1207,ma20020607 ,Q3_2,5
1208,ma20020607 ,Q3_3,3
1209,ma20020607 ,Q4_1,5
1210,ma20020607 ,Q4_2,3
1211,ma20020607 ,Q4_3,6
1212,ma20020607 ,Q5_1,4
1213,ma20020607 ,Q5_2,5
1214,ma20020607 ,Q5_3,4
1215,ma20020607 ,Q6_1,5
1216,ma20020607 ,Q6_2,5
1217,ma20020607 ,Q6_3,2
1218,ma20020607 ,Q7_1,3
1219,ma20020607 ,Q7_2,4
1220,ma20020607 ,Q7_3,4
1221,ma20020607 ,Q8_1,4
1222,ma20020607 ,Q8_2,5
1223,ma20020607 ,Q8_3,4
1224,ma20020607 ,Q9_1,5
1225,ma20020607 ,Q9_2,5
1226,ma20020607 ,Q9_3,2
1227,ma20020607 ,Q10_1,6
1228,ma20020607 ,Q10_2,5
1229,ma20020607 ,Q10_3,4
1230,ma20020607 ,Q11_1,6
1231,ma20020607 ,Q11_2,6
1232,ma20020607 ,Q11_3,3
1233,ma20020607 ,Q12_1,6
1234,ma20020607 ,Q12_2,6
1235,ma20020607 ,Q12_3,5
1236,ma20020607 ,Q13_1,5
1237,ma20020607 ,Q13_2,5
1238,ma20020607 ,Q13_3,4
1239,ma20020607 ,Q14_1,5
1240,ma20020607 ,Q14_2,6
1241,ma20020607 ,Q14_3,2
1242,ma20020607 ,Q15_1,4
1243,ma20020607 ,Q15_2,5
1244,ma20020607 ,Q15_3,4
1245,ma20020607 ,Q16_1,5
1246,ma20020607 ,Q16_2,5
1247,ma20020607 ,Q16_3,3
1248,ma20020607 ,Q17_1,5
1249,ma20020607 ,Q17_2,6
1250,ma20020607 ,Q17_3,3
1251,ma20020607 ,Q18_1,5
1252,ma20020607 ,Q18_2,5
1253,ma20020607 ,Q18_3,4
1254,ma20020607 ,Q19_1,6
1255,ma20020607 ,Q19_2,6
1256,ma20020607 ,Q19_3,3
1257,ma20020607 ,Q20_1,4
1258,ma20020607 ,Q20_2,5
1259,ma20020607 ,Q20_3,3
1260,ma20020607 ,Q181_1,4
1261,ma20020607 ,Q181_2,6
1262,ma20020607 ,Q181_3,2
1263,ma20020607 ,Q182_1,5
1264,ma20020607 ,Q182_2,5
1265,ma20020607 ,Q182_3,3
1266,ma20020607 ,Q183_1,6
1267,ma20020607 ,Q183_2,6
1268,ma20020607 ,Q183_3,3
1269,ma20020607 ,Q184_1,5
1270,ma20020607 ,Q184_2,5
1271,ma20020607 ,Q184_3,5
1272,ma20020607 ,Q185_1,5
1273,ma20020607 ,Q185_2,6
1274,ma20020607 ,Q185_3,3
1275,ma20020607 ,Q186_1,4
1276,ma20020607 ,Q186_2,6
1277,ma20020607 ,Q186_3,2
1278,ma20020607 ,Q187_1,4
1279,ma20020607 ,Q187_2,5
1280,ma20020607 ,Q187_3,4
1281,ma20020607 ,Q188_1,6
1282,ma20020607 ,Q188_2,6
1283,ma20020607 ,Q188_3,3
1284,ma20020607 ,Q189_1,3
1285,ma20020607 ,Q189_2,5
1286,ma20020607 ,Q189_3,3
1287,ma20020607 ,Q190_1,3
1288,ma20020607 ,Q190_2,3
1289,ma20020607 ,Q190_3,4
1290,ma20020607 ,Q191_1,5
1291,ma20020607 ,Q191_2,5
1292,ma20020607 ,Q191_3,4
1293,ma20020607 ,Q192_1,5
1294,ma20020607 ,Q192_2,4
1295,ma20020607 ,Q192_3,5
1296,ma20020607 ,Q193_1,3
1297,ma20020607 ,Q193_2,5
1298,ma20020607 ,Q193_3,4
1299,ma20020607 ,Q194_1,3
1300,ma20020607 ,Q194_2,3
1301,ma20020607 ,Q194_3,5
1302,ma20020607 ,Q195_1,6
1303,ma20020607 ,Q195_2,6
1304,ma20020607 ,Q195_3,2
1305,ma20020607 ,Q196_1,4
1306,ma20020607 ,Q196_2,5
1307,ma20020607 ,Q196_3,4
1308,ma20020607 ,Q197_1,5
1309,ma20020607 ,Q197_2,6
1310,ma20020607 ,Q197_3,3
1311,ma20020607 ,Q198_1,3
1312,ma20020607 ,Q198_2,4
1313,ma20020607 ,Q198_3,4
1314,ma20020607 ,Q199_1,3
1315,ma20020607 ,Q199_2,4
1316,ma20020607 ,Q199_3,4
1317,ma20020607 ,Q200_1,5
1318,ma20020607 ,Q200_2,5
1319,ma20020607 ,Q200_3,4
1320,from201905,Q1_1,5
1321,from201905,Q1_2,6
1322,from201905,Q1_3,4
1323,from201905,Q2_1,4
1324,from201905,Q2_2,5
1325,from201905,Q2_3,4
1326,from201905,Q3_1,4
1327,from201905,Q3_2,5
1328,from201905,Q3_3,4
1329,from201905,Q4_1,5
1330,from201905,Q4_2,4
1331,from201905,Q4_3,5
1332,from201905,Q5_1,5
1333,from201905,Q5_2,4
1334,from201905,Q5_3,4
1335,from201905,Q6_1,4
1336,from201905,Q6_2,5
1337,from201905,Q6_3,4
1338,from201905,Q7_1,4
1339,from201905,Q7_2,6
1340,from201905,Q7_3,3
1341,from201905,Q8_1,5
1342,from201905,Q8_2,5
1343,from201905,Q8_3,3
1344,from201905,Q9_1,4
1345,from201905,Q9_2,6
1346,from201905,Q9_3,3
1347,from201905,Q10_1,5
1348,from201905,Q10_2,6
1349,from201905,Q10_3,4
1350,from201905,Q11_1,5
1351,from201905,Q11_2,5
1352,from201905,Q11_3,4
1353,from201905,Q12_1,5
1354,from201905,Q12_2,5
1355,from201905,Q12_3,4
1356,from201905,Q13_1,5
1357,from201905,Q13_2,5
1358,from201905,Q13_3,5
1359,from201905,Q14_1,6
1360,from201905,Q14_2,5
1361,from201905,Q14_3,4
1362,from201905,Q15_1,5
1363,from201905,Q15_2,5
1364,from201905,Q15_3,3
1365,from201905,Q16_1,6
1366,from201905,Q16_2,6
1367,from201905,Q16_3,3
1368,from201905,Q17_1,5
1369,from201905,Q17_2,6
1370,from201905,Q17_3,3
1371,from201905,Q18_1,4
1372,from201905,Q18_2,6
1373,from201905,Q18_3,4
1374,from201905,Q19_1,5
1375,from201905,Q19_2,5
1376,from201905,Q19_3,4
1377,from201905,Q20_1,4
1378,from201905,Q20_2,5
1379,from201905,Q20_3,3
1380,from201905,Q181_1,5
1381,from201905,Q181_2,6
1382,from201905,Q181_3,4
1383,from201905,Q182_1,5
1384,from201905,Q182_2,6
1385,from201905,Q182_3,4
1386,from201905,Q183_1,6
1387,from201905,Q183_2,6
1388,from201905,Q183_3,3
1389,from201905,Q184_1,5
1390,from201905,Q184_2,5
1391,from201905,Q184_3,4
1392,from201905,Q185_1,5
1393,from201905,Q185_2,5
1394,from201905,Q185_3,4
1395,from201905,Q186_1,5
1396,from201905,Q186_2,4
1397,from201905,Q186_3,5
1398,from201905,Q187_1,4
1399,from201905,Q187_2,5
1400,from201905,Q187_3,4
1401,from201905,Q188_1,6
1402,from201905,Q188_2,5
1403,from201905,Q188_3,4
1404,from201905,Q189_1,6
1405,from201905,Q189_2,5
1406,from201905,Q189_3,4
1407,from201905,Q190_1,5
1408,from201905,Q190_2,4
1409,from201905,Q190_3,4
1410,from201905,Q191_1,6
1411,from201905,Q191_2,6
1412,from201905,Q191_3,3
1413,from201905,Q192_1,5
1414,from201905,Q192_2,4
1415,from201905,Q192_3,4
1416,from201905,Q193_1,5
1417,from201905,Q193_2,4
1418,from201905,Q193_3,4
1419,from201905,Q194_1,4
1420,from201905,Q194_2,5
1421,from201905,Q194_3,4
1422,from201905,Q195_1,4
1423,from201905,Q195_2,6
1424,from201905,Q195_3,3
1425,from201905,Q196_1,3
1426,from201905,Q196_2,3
1427,from201905,Q196_3,4
1428,from201905,Q197_1,5
1429,from201905,Q197_2,5
1430,from201905,Q197_3,3
1431,from201905,Q198_1,2
1432,from201905,Q198_2,4
1433,from201905,Q198_3,4
1434,from201905,Q199_1,3
1435,from201905,Q199_2,4
1436,from201905,Q199_3,4
1437,from201905,Q200_1,5
1438,from201905,Q200_2,5
1439,from201905,Q200_3,4
1440,とんとん囃�,Q1_1,6
1441,とんとん囃�,Q1_2,6
1442,とんとん囃�,Q1_3,3
1443,とんとん囃�,Q2_1,7
1444,とんとん囃�,Q2_2,6
1445,とんとん囃�,Q2_3,4
1446,とんとん囃�,Q3_1,6
1447,とんとん囃�,Q3_2,6
1448,とんとん囃�,Q3_3,4
1449,とんとん囃�,Q4_1,7
1450,とんとん囃�,Q4_2,4
1451,とんとん囃�,Q4_3,6
1452,とんとん囃�,Q5_1,7
1453,とんとん囃�,Q5_2,7
1454,とんとん囃�,Q5_3,4
1455,とんとん囃�,Q6_1,6
1456,とんとん囃�,Q6_2,4
1457,とんとん囃�,Q6_3,4
1458,とんとん囃�,Q7_1,6
1459,とんとん囃�,Q7_2,7
1460,とんとん囃�,Q7_3,4
1461,とんとん囃�,Q8_1,7
1462,とんとん囃�,Q8_2,7
1463,とんとん囃�,Q8_3,3
1464,とんとん囃�,Q9_1,5
1465,とんとん囃�,Q9_2,7
1466,とんとん囃�,Q9_3,4
1467,とんとん囃�,Q10_1,7
1468,とんとん囃�,Q10_2,7
1469,とんとん囃�,Q10_3,5
1470,とんとん囃�,Q11_1,7
1471,とんとん囃�,Q11_2,7
1472,とんとん囃�,Q11_3,4
1473,とんとん囃�,Q12_1,7
1474,とんとん囃�,Q12_2,5
1475,とんとん囃�,Q12_3,5
1476,とんとん囃�,Q13_1,7
1477,とんとん囃�,Q13_2,7
1478,とんとん囃�,Q13_3,4
1479,とんとん囃�,Q14_1,7
1480,とんとん囃�,Q14_2,6
1481,とんとん囃�,Q14_3,6
1482,とんとん囃�,Q15_1,7
1483,とんとん囃�,Q15_2,7
1484,とんとん囃�,Q15_3,3
1485,とんとん囃�,Q16_1,6
1486,とんとん囃�,Q16_2,6
1487,とんとん囃�,Q16_3,4
1488,とんとん囃�,Q17_1,5
1489,とんとん囃�,Q17_2,6
1490,とんとん囃�,Q17_3,4
1491,とんとん囃�,Q18_1,5
1492,とんとん囃�,Q18_2,6
1493,とんとん囃�,Q18_3,4
1494,とんとん囃�,Q19_1,7
1495,とんとん囃�,Q19_2,7
1496,とんとん囃�,Q19_3,3
1497,とんとん囃�,Q20_1,5
1498,とんとん囃�,Q20_2,6
1499,とんとん囃�,Q20_3,3
1500,とんとん囃�,Q181_1,7
1501,とんとん囃�,Q181_2,7
1502,とんとん囃�,Q181_3,3
1503,とんとん囃�,Q182_1,5
1504,とんとん囃�,Q182_2,6
1505,とんとん囃�,Q182_3,4
1506,とんとん囃�,Q183_1,7
1507,とんとん囃�,Q183_2,7
1508,とんとん囃�,Q183_3,4
1509,とんとん囃�,Q184_1,7
1510,とんとん囃�,Q184_2,5
1511,とんとん囃�,Q184_3,4
1512,とんとん囃�,Q185_1,7
1513,とんとん囃�,Q185_2,2
1514,とんとん囃�,Q185_3,4
1515,とんとん囃�,Q186_1,5
1516,とんとん囃�,Q186_2,6
1517,とんとん囃�,Q186_3,4
1518,とんとん囃�,Q187_1,7
1519,とんとん囃�,Q187_2,6
1520,とんとん囃�,Q187_3,6
1521,とんとん囃�,Q188_1,7
1522,とんとん囃�,Q188_2,7
1523,とんとん囃�,Q188_3,4
1524,とんとん囃�,Q189_1,6
1525,とんとん囃�,Q189_2,5
1526,とんとん囃�,Q189_3,4
1527,とんとん囃�,Q190_1,5
1528,とんとん囃�,Q190_2,4
1529,とんとん囃�,Q190_3,4
1530,とんとん囃�,Q191_1,7
1531,とんとん囃�,Q191_2,6
1532,とんとん囃�,Q191_3,4
1533,とんとん囃�,Q192_1,7
1534,とんとん囃�,Q192_2,2
1535,とんとん囃�,Q192_3,3
1536,とんとん囃�,Q193_1,6
1537,とんとん囃�,Q193_2,3
1538,とんとん囃�,Q193_3,3
1539,とんとん囃�,Q194_1,5
1540,とんとん囃�,Q194_2,4
1541,とんとん囃�,Q194_3,4
1542,とんとん囃�,Q195_1,7
1543,とんとん囃�,Q195_2,3
1544,とんとん囃�,Q195_3,3
1545,とんとん囃�,Q196_1,4
1546,とんとん囃�,Q196_2,2
1547,とんとん囃�,Q196_3,4
1548,とんとん囃�,Q197_1,7
1549,とんとん囃�,Q197_2,7
1550,とんとん囃�,Q197_3,3
1551,とんとん囃�,Q198_1,5
1552,とんとん囃�,Q198_2,2
1553,とんとん囃�,Q198_3,3
1554,とんとん囃�,Q199_1,3
1555,とんとん囃�,Q199_2,3
1556,とんとん囃�,Q199_3,4
1557,とんとん囃�,Q200_1,3
1558,とんとん囃�,Q200_2,5
1559,とんとん囃�,Q200_3,3
1560,Ralphy,Q1_1,5
1561,Ralphy,Q1_2,4
1562,Ralphy,Q1_3,3
1563,Ralphy,Q2_1,4
1564,Ralphy,Q2_2,5
1565,Ralphy,Q2_3,5
1566,Ralphy,Q3_1,2
1567,Ralphy,Q3_2,4
1568,Ralphy,Q3_3,4
1569,Ralphy,Q4_1,3
1570,Ralphy,Q4_2,5
1571,Ralphy,Q4_3,5
1572,Ralphy,Q5_1,5
1573,Ralphy,Q5_2,3
1574,Ralphy,Q5_3,3
1575,Ralphy,Q6_1,4
1576,Ralphy,Q6_2,5
1577,Ralphy,Q6_3,4
1578,Ralphy,Q7_1,2
1579,Ralphy,Q7_2,5
1580,Ralphy,Q7_3,4
1581,Ralphy,Q8_1,5
1582,Ralphy,Q8_2,6
1583,Ralphy,Q8_3,4
1584,Ralphy,Q9_1,5
1585,Ralphy,Q9_2,5
1586,Ralphy,Q9_3,4
1587,Ralphy,Q10_1,5
1588,Ralphy,Q10_2,3
1589,Ralphy,Q10_3,2
1590,Ralphy,Q11_1,6
1591,Ralphy,Q11_2,6
1592,Ralphy,Q11_3,4
1593,Ralphy,Q12_1,7
1594,Ralphy,Q12_2,6
1595,Ralphy,Q12_3,5
1596,Ralphy,Q13_1,7
1597,Ralphy,Q13_2,6
1598,Ralphy,Q13_3,5
1599,Ralphy,Q14_1,4
1600,Ralphy,Q14_2,3
1601,Ralphy,Q14_3,5
1602,Ralphy,Q15_1,2
1603,Ralphy,Q15_2,3
1604,Ralphy,Q15_3,4
1605,Ralphy,Q16_1,3
1606,Ralphy,Q16_2,4
1607,Ralphy,Q16_3,5
1608,Ralphy,Q17_1,6
1609,Ralphy,Q17_2,6
1610,Ralphy,Q17_3,3
1611,Ralphy,Q18_1,5
1612,Ralphy,Q18_2,6
1613,Ralphy,Q18_3,2
1614,Ralphy,Q19_1,3
1615,Ralphy,Q19_2,5
1616,Ralphy,Q19_3,4
1617,Ralphy,Q20_1,2
1618,Ralphy,Q20_2,3
1619,Ralphy,Q20_3,2
1620,Ralphy,Q181_1,6
1621,Ralphy,Q181_2,4
1622,Ralphy,Q181_3,5
1623,Ralphy,Q182_1,6
1624,Ralphy,Q182_2,5
1625,Ralphy,Q182_3,3
1626,Ralphy,Q183_1,5
1627,Ralphy,Q183_2,6
1628,Ralphy,Q183_3,4
1629,Ralphy,Q184_1,6
1630,Ralphy,Q184_2,6
1631,Ralphy,Q184_3,4
1632,Ralphy,Q185_1,4
1633,Ralphy,Q185_2,5
1634,Ralphy,Q185_3,4
1635,Ralphy,Q186_1,1
1636,Ralphy,Q186_2,1
1637,Ralphy,Q186_3,3
1638,Ralphy,Q187_1,3
1639,Ralphy,Q187_2,4
1640,Ralphy,Q187_3,3
1641,Ralphy,Q188_1,4
1642,Ralphy,Q188_2,3
1643,Ralphy,Q188_3,5
1644,Ralphy,Q189_1,3
1645,Ralphy,Q189_2,3
1646,Ralphy,Q189_3,2
1647,Ralphy,Q190_1,3
1648,Ralphy,Q190_2,4
1649,Ralphy,Q190_3,3
1650,Ralphy,Q191_1,5
1651,Ralphy,Q191_2,4
1652,Ralphy,Q191_3,3
1653,Ralphy,Q192_1,6
1654,Ralphy,Q192_2,4
1655,Ralphy,Q192_3,4
1656,Ralphy,Q193_1,3
1657,Ralphy,Q193_2,3
1658,Ralphy,Q193_3,2
1659,Ralphy,Q194_1,5
1660,Ralphy,Q194_2,4
1661,Ralphy,Q194_3,3
1662,Ralphy,Q195_1,5
1663,Ralphy,Q195_2,5
1664,Ralphy,Q195_3,4
1665,Ralphy,Q196_1,4
1666,Ralphy,Q196_2,2
1667,Ralphy,Q196_3,3
1668,Ralphy,Q197_1,4
1669,Ralphy,Q197_2,3
1670,Ralphy,Q197_3,4
1671,Ralphy,Q198_1,5
1672,Ralphy,Q198_2,5
1673,Ralphy,Q198_3,3
1674,Ralphy,Q199_1,2
1675,Ralphy,Q199_2,2
1676,Ralphy,Q199_3,2
1677,Ralphy,Q200_1,4
1678,Ralphy,Q200_2,5
1679,Ralphy,Q200_3,4
1680,itu1,Q1_1,5
1681,itu1,Q1_2,6
1682,itu1,Q1_3,2
1683,itu1,Q2_1,3
1684,itu1,Q2_2,4
1685,itu1,Q2_3,4
1686,itu1,Q3_1,5
1687,itu1,Q3_2,5
1688,itu1,Q3_3,4
1689,itu1,Q4_1,6
1690,itu1,Q4_2,3
1691,itu1,Q4_3,6
1692,itu1,Q5_1,5
1693,itu1,Q5_2,5
1694,itu1,Q5_3,3
1695,itu1,Q6_1,5
1696,itu1,Q6_2,5
1697,itu1,Q6_3,2
1698,itu1,Q7_1,5
1699,itu1,Q7_2,5
1700,itu1,Q7_3,3
1701,itu1,Q8_1,5
1702,itu1,Q8_2,5
1703,itu1,Q8_3,4
1704,itu1,Q9_1,2
1705,itu1,Q9_2,6
1706,itu1,Q9_3,2
1707,itu1,Q10_1,6
1708,itu1,Q10_2,4
1709,itu1,Q10_3,4
1710,itu1,Q11_1,6
1711,itu1,Q11_2,6
1712,itu1,Q11_3,3
1713,itu1,Q12_1,5
1714,itu1,Q12_2,4
1715,itu1,Q12_3,4
1716,itu1,Q13_1,3
1717,itu1,Q13_2,6
1718,itu1,Q13_3,2
1719,itu1,Q14_1,6
1720,itu1,Q14_2,6
1721,itu1,Q14_3,4
1722,itu1,Q15_1,3
1723,itu1,Q15_2,6
1724,itu1,Q15_3,2
1725,itu1,Q16_1,5
1726,itu1,Q16_2,7
1727,itu1,Q16_3,3
1728,itu1,Q17_1,3
1729,itu1,Q17_2,6
1730,itu1,Q17_3,3
1731,itu1,Q18_1,2
1732,itu1,Q18_2,7
1733,itu1,Q18_3,2
1734,itu1,Q19_1,5
1735,itu1,Q19_2,5
1736,itu1,Q19_3,2
1737,itu1,Q20_1,2
1738,itu1,Q20_2,6
1739,itu1,Q20_3,3
1740,itu1,Q181_1,6
1741,itu1,Q181_2,6
1742,itu1,Q181_3,3
1743,itu1,Q182_1,3
1744,itu1,Q182_2,5
1745,itu1,Q182_3,3
1746,itu1,Q183_1,6
1747,itu1,Q183_2,5
1748,itu1,Q183_3,3
1749,itu1,Q184_1,6
1750,itu1,Q184_2,4
1751,itu1,Q184_3,4
